player1,player2,winner,score1,score2,board,time
team12_A3,greedy_player,team12_A3,23,5,empty-2x3,5.0
greedy_player,team12_A3,team12_A3,5,23,empty-2x3,5.0
team12_A3,greedy_player,team12_A3,17,8,empty-2x3,5.0
greedy_player,team12_A3,team12_A3,6,19,empty-2x3,5.0
team12_A3,greedy_player,team12_A3,22,5,empty-2x3,5.0
greedy_player,team12_A3,team12_A3,6,22,empty-2x3,5.0
team12_A3,greedy_player,team12_A3,27,8,empty-3x3,5.0
greedy_player,team12_A3,team12_A3,10,26,empty-3x3,5.0
team12_A3,greedy_player,team12_A3,24,11,empty-3x3,5.0
greedy_player,team12_A3,team12_A3,6,31,empty-3x3,5.0
team12_A3,greedy_player,team12_A3,28,9,empty-3x3,5.0
greedy_player,team12_A3,team12_A3,17,18,empty-3x3,5.0
team12_A3,greedy_player,team12_A3,39,12,empty-3x4,5.0
greedy_player,team12_A3,team12_A3,11,40,empty-3x4,5.0
team12_A3,greedy_player,team12_A3,34,15,empty-3x4,5.0
greedy_player,team12_A3,team12_A3,13,35,empty-3x4,5.0
team12_A3,greedy_player,team12_A3,36,13,empty-3x4,5.0
greedy_player,team12_A3,team12_A3,12,35,empty-3x4,5.0
team12_A3,greedy_player,team12_A3,44,15,empty-4x4,5.0
greedy_player,team12_A3,team12_A3,28,34,empty-4x4,5.0
team12_A3,greedy_player,team12_A3,44,17,empty-4x4,5.0
greedy_player,team12_A3,team12_A3,18,43,empty-4x4,5.0
team12_A3,greedy_player,team12_A3,44,16,empty-4x4,5.0
greedy_player,team12_A3,team12_A3,14,48,empty-4x4,5.0
team12_A3,team12_A2,team12_A3,15,3,empty-2x2,0.1
team12_A2,team12_A3,team12_A3,3,15,empty-2x2,0.1
team12_A3,team12_A2,team12_A3,15,3,empty-2x2,0.1
team12_A2,team12_A3,team12_A3,4,14,empty-2x2,0.1
team12_A3,team12_A2,team12_A3,15,3,empty-2x2,0.1
team12_A2,team12_A3,team12_A3,4,14,empty-2x2,0.1
team12_A3,team12_A2,team12_A3,16,9,empty-2x3,0.1
team12_A2,team12_A3,team12_A2,17,8,empty-2x3,0.1
team12_A3,team12_A2,team12_A3,19,7,empty-2x3,0.1
team12_A2,team12_A3,team12_A3,11,14,empty-2x3,0.1
team12_A3,team12_A2,team12_A3,22,5,empty-2x3,0.1
team12_A2,team12_A3,team12_A3,7,19,empty-2x3,0.1
team12_A3,team12_A2,team12_A3,27,11,empty-3x3,0.1
team12_A2,team12_A3,team12_A3,12,26,empty-3x3,0.1
team12_A3,team12_A2,team12_A3,25,14,empty-3x3,0.1
team12_A2,team12_A3,team12_A3,11,29,empty-3x3,0.1
team12_A3,team12_A2,team12_A2,16,20,empty-3x3,0.1
team12_A2,team12_A3,team12_A3,12,31,empty-3x3,0.1
team12_A3,team12_A2,team12_A2,21,24,empty-3x4,0.1
team12_A2,team12_A3,team12_A3,16,35,empty-3x4,0.1
team12_A3,team12_A2,team12_A3,32,18,empty-3x4,0.1
team12_A2,team12_A3,team12_A3,20,29,empty-3x4,0.1
team12_A3,team12_A2,team12_A3,27,21,empty-3x4,0.1
team12_A2,team12_A3,team12_A3,21,24,empty-3x4,0.1
team12_A3,team12_A2,team12_A3,48,22,empty-4x4,0.1
team12_A2,team12_A3,team12_A3,19,53,empty-4x4,0.1
team12_A3,team12_A2,team12_A3,34,28,empty-4x4,0.1
team12_A2,team12_A3,team12_A3,24,41,empty-4x4,0.1
team12_A3,team12_A2,team12_A3,41,26,empty-4x4,0.1
team12_A2,team12_A3,team12_A3,26,42,empty-4x4,0.1
team12_A3,team12_A2,team12_A3,12,6,empty-2x2,0.5
team12_A2,team12_A3,team12_A3,7,12,empty-2x2,0.5
team12_A3,team12_A2,team12_A3,12,6,empty-2x2,0.5
team12_A2,team12_A3,team12_A3,6,12,empty-2x2,0.5
team12_A3,team12_A2,team12_A3,12,6,empty-2x2,0.5
team12_A2,team12_A3,team12_A3,6,12,empty-2x2,0.5
team12_A3,team12_A2,team12_A3,18,11,empty-2x3,0.5
team12_A2,team12_A3,team12_A2,22,5,empty-2x3,0.5
team12_A3,team12_A2,team12_A3,20,8,empty-2x3,0.5
team12_A2,team12_A3,team12_A2,21,5,empty-2x3,0.5
team12_A3,team12_A2,team12_A3,16,10,empty-2x3,0.5
team12_A2,team12_A3,team12_A3,9,16,empty-2x3,0.5
team12_A3,team12_A2,team12_A2,10,30,empty-3x3,0.5
team12_A2,team12_A3,team12_A3,10,27,empty-3x3,0.5
team12_A3,team12_A2,team12_A3,27,12,empty-3x3,0.5
team12_A2,team12_A3,team12_A3,9,29,empty-3x3,0.5
team12_A3,team12_A2,team12_A2,14,22,empty-3x3,0.5
team12_A2,team12_A3,team12_A3,11,30,empty-3x3,0.5
team12_A3,team12_A2,team12_A3,37,13,empty-3x4,0.5
team12_A2,team12_A3,team12_A3,19,35,empty-3x4,0.5
team12_A3,team12_A2,team12_A3,35,18,empty-3x4,0.5
team12_A2,team12_A3,team12_A3,13,37,empty-3x4,0.5
team12_A3,team12_A2,team12_A2,11,41,empty-3x4,0.5
team12_A2,team12_A3,team12_A3,17,38,empty-3x4,0.5
team12_A3,team12_A2,team12_A3,49,20,empty-4x4,0.5
team12_A2,team12_A3,team12_A3,21,47,empty-4x4,0.5
team12_A3,team12_A2,team12_A3,44,21,empty-4x4,0.5
team12_A2,team12_A3,team12_A2,55,14,empty-4x4,0.5
team12_A3,team12_A2,team12_A2,12,57,empty-4x4,0.5
