player1,player2,winner,score1,score2,board,time
team12_A1,team12_A2_filter_1_05,team12_A1,32,9,empty-2x3,0.3
team12_A2_filter_1_05,team12_A1,team12_A1,7,31,empty-2x3,0.3
team12_A1,team12_A2_filter_1_05,team12_A1,31,6,empty-2x3,0.3
team12_A2_filter_1_05,team12_A1,team12_A1,7,30,empty-2x3,0.3
team12_A1,team12_A2_filter_1_05,team12_A1,31,9,empty-2x3,0.3
team12_A2_filter_2_01,greedy_player,team12_A2_filter_2_01,29,9,empty-2x3,0.3
greedy_player,team12_A2_filter_2_01,team12_A2_filter_2_01,11,24,empty-2x3,0.3
team12_A2_filter_2_01,greedy_player,greedy_player,15,20,empty-2x3,0.3
greedy_player,team12_A2_filter_2_01,team12_A2_filter_2_01,14,21,empty-2x3,0.3
team12_A2_filter_2_01,greedy_player,team12_A2_filter_2_01,27,9,empty-2x3,0.3
greedy_player,team12_A2_filter_2_01,team12_A2_filter_2_01,8,29,empty-2x3,0.3
team12_A2_filter_2_01,team12_A1,team12_A2_filter_2_01,33,9,empty-2x3,0.3
team12_A1,team12_A2_filter_2_01,team12_A2_filter_2_01,12,27,empty-2x3,0.3
team12_A2_filter_2_01,team12_A1,team12_A2_filter_2_01,30,8,empty-2x3,0.3
team12_A1,team12_A2_filter_2_01,team12_A2_filter_2_01,11,33,empty-2x3,0.3
team12_A2_filter_2_01,team12_A1,team12_A1,7,34,empty-2x3,0.3
team12_A1,team12_A2_filter_2_01,team12_A2_filter_2_01,9,32,empty-2x3,0.3
team12_A2_filter_2_02,greedy_player,team12_A2_filter_2_02,30,8,empty-2x3,0.3
greedy_player,team12_A2_filter_2_02,team12_A2_filter_2_02,10,25,empty-2x3,0.3
team12_A2_filter_2_02,greedy_player,team12_A2_filter_2_02,29,10,empty-2x3,0.3
greedy_player,team12_A2_filter_2_02,team12_A2_filter_2_02,10,27,empty-2x3,0.3
team12_A2_filter_2_02,greedy_player,team12_A2_filter_2_02,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_2_02,team12_A2_filter_2_02,5,32,empty-2x3,0.3
team12_A2_filter_2_02,team12_A1,team12_A2_filter_2_02,33,8,empty-2x3,0.3
team12_A1,team12_A2_filter_2_02,team12_A2_filter_2_02,6,36,empty-2x3,0.3
team12_A2_filter_2_02,team12_A1,team12_A1,9,32,empty-2x3,0.3
team12_A1,team12_A2_filter_2_02,team12_A1,33,10,empty-2x3,0.3
team12_A2_filter_2_02,team12_A1,team12_A1,6,32,empty-2x3,0.3
team12_A1,team12_A2_filter_2_02,team12_A2_filter_2_02,9,32,empty-2x3,0.3
team12_A2_filter_2_03,greedy_player,team12_A2_filter_2_03,20,17,empty-2x3,0.3
greedy_player,team12_A2_filter_2_03,team12_A2_filter_2_03,17,18,empty-2x3,0.3
team12_A2_filter_2_03,greedy_player,team12_A2_filter_2_03,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_2_03,team12_A2_filter_2_03,8,28,empty-2x3,0.3
team12_A2_filter_2_03,greedy_player,team12_A2_filter_2_03,23,12,empty-2x3,0.3
greedy_player,team12_A2_filter_2_03,team12_A2_filter_2_03,10,25,empty-2x3,0.3
team12_A2_filter_2_03,team12_A1,team12_A2_filter_2_03,31,10,empty-2x3,0.3
team12_A1,team12_A2_filter_2_03,team12_A2_filter_2_03,9,36,empty-2x3,0.3
team12_A2_filter_2_03,team12_A1,team12_A2_filter_2_03,34,8,empty-2x3,0.3
team12_A1,team12_A2_filter_2_03,team12_A2_filter_2_03,9,28,empty-2x3,0.3
team12_A2_filter_2_03,team12_A1,team12_A2_filter_2_03,27,13,empty-2x3,0.3
team12_A1,team12_A2_filter_2_03,team12_A2_filter_2_03,12,26,empty-2x3,0.3
team12_A2_filter_2_05,greedy_player,team12_A2_filter_2_05,27,9,empty-2x3,0.3
greedy_player,team12_A2_filter_2_05,team12_A2_filter_2_05,8,28,empty-2x3,0.3
team12_A2_filter_2_05,greedy_player,team12_A2_filter_2_05,31,7,empty-2x3,0.3
greedy_player,team12_A2_filter_2_05,team12_A2_filter_2_05,10,25,empty-2x3,0.3
team12_A2_filter_2_05,greedy_player,team12_A2_filter_2_05,35,6,empty-2x3,0.3
greedy_player,team12_A2_filter_2_05,team12_A2_filter_2_05,12,23,empty-2x3,0.3
team12_A2_filter_2_05,team12_A1,team12_A1,13,27,empty-2x3,0.3
team12_A1,team12_A2_filter_2_05,team12_A2_filter_2_05,10,32,empty-2x3,0.3
team12_A2_filter_2_05,team12_A1,team12_A2_filter_2_05,33,8,empty-2x3,0.3
team12_A1,team12_A2_filter_2_05,team12_A2_filter_2_05,9,28,empty-2x3,0.3
team12_A2_filter_2_05,team12_A1,team12_A2_filter_2_05,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_2_05,team12_A2_filter_2_05,11,35,empty-2x3,0.3
team12_A2_filter_3_01,greedy_player,team12_A2_filter_3_01,33,6,empty-2x3,0.3
greedy_player,team12_A2_filter_3_01,greedy_player,26,11,empty-2x3,0.3
team12_A2_filter_3_01,greedy_player,team12_A2_filter_3_01,28,8,empty-2x3,0.3
greedy_player,team12_A2_filter_3_01,team12_A2_filter_3_01,7,29,empty-2x3,0.3
team12_A2_filter_3_01,greedy_player,team12_A2_filter_3_01,26,9,empty-2x3,0.3
greedy_player,team12_A2_filter_3_01,team12_A2_filter_3_01,6,29,empty-2x3,0.3
team12_A2_filter_3_01,team12_A1,team12_A1,10,32,empty-2x3,0.3
team12_A1,team12_A2_filter_3_01,team12_A2_filter_3_01,17,23,empty-2x3,0.3
team12_A2_filter_3_01,team12_A1,team12_A2_filter_3_01,34,8,empty-2x3,0.3
team12_A1,team12_A2_filter_3_01,team12_A2_filter_3_01,6,37,empty-2x3,0.3
team12_A2_filter_3_01,team12_A1,team12_A1,9,32,empty-2x3,0.3
team12_A1,team12_A2_filter_3_01,team12_A2_filter_3_01,6,37,empty-2x3,0.3
team12_A2_filter_3_02,greedy_player,team12_A2_filter_3_02,24,11,empty-2x3,0.3
greedy_player,team12_A2_filter_3_02,team12_A2_filter_3_02,10,25,empty-2x3,0.3
team12_A2_filter_3_02,greedy_player,greedy_player,18,19,empty-2x3,0.3
greedy_player,team12_A2_filter_3_02,team12_A2_filter_3_02,7,30,empty-2x3,0.3
team12_A2_filter_3_02,greedy_player,team12_A2_filter_3_02,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_3_02,team12_A2_filter_3_02,7,33,empty-2x3,0.3
team12_A2_filter_3_02,team12_A1,team12_A2_filter_3_02,30,9,empty-2x3,0.3
team12_A1,team12_A2_filter_3_02,team12_A2_filter_3_02,12,28,empty-2x3,0.3
team12_A2_filter_3_02,team12_A1,team12_A2_filter_3_02,26,13,empty-2x3,0.3
team12_A1,team12_A2_filter_3_02,team12_A2_filter_3_02,12,28,empty-2x3,0.3
team12_A2_filter_3_02,team12_A1,team12_A2_filter_3_02,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_3_02,team12_A2_filter_3_02,8,30,empty-2x3,0.3
team12_A2_filter_3_03,greedy_player,team12_A2_filter_3_03,28,7,empty-2x3,0.3
greedy_player,team12_A2_filter_3_03,team12_A2_filter_3_03,11,24,empty-2x3,0.3
team12_A2_filter_3_03,greedy_player,team12_A2_filter_3_03,30,8,empty-2x3,0.3
greedy_player,team12_A2_filter_3_03,greedy_player,21,15,empty-2x3,0.3
team12_A2_filter_3_03,greedy_player,team12_A2_filter_3_03,26,9,empty-2x3,0.3
greedy_player,team12_A2_filter_3_03,team12_A2_filter_3_03,7,30,empty-2x3,0.3
team12_A2_filter_3_03,team12_A1,team12_A2_filter_3_03,35,7,empty-2x3,0.3
team12_A1,team12_A2_filter_3_03,team12_A2_filter_3_03,7,35,empty-2x3,0.3
team12_A2_filter_3_03,team12_A1,team12_A2_filter_3_03,35,7,empty-2x3,0.3
team12_A1,team12_A2_filter_3_03,team12_A2_filter_3_03,7,35,empty-2x3,0.3
team12_A2_filter_3_03,team12_A1,team12_A2_filter_3_03,35,7,empty-2x3,0.3
team12_A1,team12_A2_filter_3_03,team12_A2_filter_3_03,7,35,empty-2x3,0.3
team12_A2_filter_3_05,greedy_player,team12_A2_filter_3_05,26,9,empty-2x3,0.3
greedy_player,team12_A2_filter_3_05,team12_A2_filter_3_05,7,30,empty-2x3,0.3
team12_A2_filter_3_05,greedy_player,team12_A2_filter_3_05,29,7,empty-2x3,0.3
greedy_player,team12_A2_filter_3_05,team12_A2_filter_3_05,9,27,empty-2x3,0.3
team12_A2_filter_3_05,greedy_player,team12_A2_filter_3_05,28,8,empty-2x3,0.3
greedy_player,team12_A2_filter_3_05,team12_A2_filter_3_05,11,25,empty-2x3,0.3
team12_A2_filter_3_05,team12_A1,team12_A2_filter_3_05,34,8,empty-2x3,0.3
team12_A1,team12_A2_filter_3_05,team12_A2_filter_3_05,9,32,empty-2x3,0.3
team12_A2_filter_3_05,team12_A1,team12_A2_filter_3_05,34,8,empty-2x3,0.3
team12_A1,team12_A2_filter_3_05,team12_A1,30,9,empty-2x3,0.3
team12_A2_filter_3_05,team12_A1,team12_A2_filter_3_05,34,8,empty-2x3,0.3
team12_A1,team12_A2_filter_3_05,team12_A2_filter_3_05,8,32,empty-2x3,0.3
team12_A2_filter_5_01,greedy_player,team12_A2_filter_5_01,27,10,empty-2x3,0.3
greedy_player,team12_A2_filter_5_01,team12_A2_filter_5_01,9,28,empty-2x3,0.3
team12_A2_filter_5_01,greedy_player,team12_A2_filter_5_01,26,10,empty-2x3,0.3
greedy_player,team12_A2_filter_5_01,team12_A2_filter_5_01,9,27,empty-2x3,0.3
team12_A2_filter_5_01,greedy_player,team12_A2_filter_5_01,24,13,empty-2x3,0.3
greedy_player,team12_A2_filter_5_01,team12_A2_filter_5_01,8,27,empty-2x3,0.3
team12_A2_filter_5_01,team12_A1,team12_A1,7,35,empty-2x3,0.3
team12_A1,team12_A2_filter_5_01,team12_A1,25,13,empty-2x3,0.3
team12_A2_filter_5_01,team12_A1,team12_A1,13,28,empty-2x3,0.3
team12_A1,team12_A2_filter_5_01,team12_A2_filter_5_01,8,30,empty-2x3,0.3
team12_A2_filter_5_01,team12_A1,team12_A1,8,33,empty-2x3,0.3
team12_A1,team12_A2_filter_5_01,team12_A2_filter_5_01,11,28,empty-2x3,0.3
team12_A2_filter_5_02,greedy_player,team12_A2_filter_5_02,26,9,empty-2x3,0.3
greedy_player,team12_A2_filter_5_02,team12_A2_filter_5_02,9,29,empty-2x3,0.3
team12_A2_filter_5_02,greedy_player,team12_A2_filter_5_02,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_5_02,team12_A2_filter_5_02,10,27,empty-2x3,0.3
team12_A2_filter_5_02,greedy_player,team12_A2_filter_5_02,26,9,empty-2x3,0.3
greedy_player,team12_A2_filter_5_02,team12_A2_filter_5_02,11,24,empty-2x3,0.3
team12_A2_filter_5_02,team12_A1,team12_A2_filter_5_02,33,8,empty-2x3,0.3
team12_A1,team12_A2_filter_5_02,team12_A2_filter_5_02,8,30,empty-2x3,0.3
team12_A2_filter_5_02,team12_A1,team12_A2_filter_5_02,35,7,empty-2x3,0.3
team12_A1,team12_A2_filter_5_02,team12_A2_filter_5_02,8,30,empty-2x3,0.3
team12_A2_filter_5_02,team12_A1,team12_A2_filter_5_02,33,8,empty-2x3,0.3
team12_A1,team12_A2_filter_5_02,team12_A2_filter_5_02,8,30,empty-2x3,0.3
team12_A2_filter_5_03,greedy_player,team12_A2_filter_5_03,33,6,empty-2x3,0.3
greedy_player,team12_A2_filter_5_03,team12_A2_filter_5_03,7,29,empty-2x3,0.3
team12_A2_filter_5_03,greedy_player,team12_A2_filter_5_03,26,9,empty-2x3,0.3
greedy_player,team12_A2_filter_5_03,greedy_player,21,14,empty-2x3,0.3
team12_A2_filter_5_03,greedy_player,team12_A2_filter_5_03,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_5_03,team12_A2_filter_5_03,12,23,empty-2x3,0.3
team12_A2_filter_5_03,team12_A1,team12_A2_filter_5_03,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_5_03,team12_A1,33,9,empty-2x3,0.3
team12_A2_filter_5_03,team12_A1,team12_A2_filter_5_03,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_5_03,team12_A1,33,9,empty-2x3,0.3
team12_A2_filter_5_03,team12_A1,team12_A2_filter_5_03,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_5_03,team12_A1,33,9,empty-2x3,0.3
team12_A2_filter_5_05,greedy_player,team12_A2_filter_5_05,25,10,empty-2x3,0.3
greedy_player,team12_A2_filter_5_05,team12_A2_filter_5_05,14,23,empty-2x3,0.3
team12_A2_filter_5_05,greedy_player,greedy_player,17,21,empty-2x3,0.3
greedy_player,team12_A2_filter_5_05,team12_A2_filter_5_05,8,29,empty-2x3,0.3
team12_A2_filter_5_05,greedy_player,team12_A2_filter_5_05,28,8,empty-2x3,0.3
greedy_player,team12_A2_filter_5_05,team12_A2_filter_5_05,8,30,empty-2x3,0.3
team12_A2_filter_5_05,team12_A1,team12_A2_filter_5_05,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_5_05,team12_A2_filter_5_05,8,34,empty-2x3,0.3
team12_A2_filter_5_05,team12_A1,team12_A2_filter_5_05,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_5_05,team12_A2_filter_5_05,8,34,empty-2x3,0.3
team12_A2_filter_5_05,team12_A1,team12_A2_filter_5_05,32,9,empty-2x3,0.3
team12_A1,team12_A2_filter_5_05,team12_A1,31,9,empty-2x3,0.3
team12_A2_filter_3_01,greedy_player,team12_A2_filter_3_01,24,11,empty-2x3,0.3
greedy_player,team12_A2_filter_3_01,team12_A2_filter_3_01,8,27,empty-2x3,0.3
team12_A2_filter_3_01,greedy_player,team12_A2_filter_3_01,27,10,empty-2x3,0.3
greedy_player,team12_A2_filter_3_01,team12_A2_filter_3_01,17,19,empty-2x3,0.3
team12_A2_filter_3_01,greedy_player,team12_A2_filter_3_01,31,7,empty-2x3,0.3
greedy_player,team12_A2_filter_3_01,team12_A2_filter_3_01,7,31,empty-2x3,0.3
team12_A2_filter_3_01,team12_A1,team12_A1,10,32,empty-2x3,0.3
team12_A1,team12_A2_filter_3_01,team12_A2_filter_3_01,8,31,empty-2x3,0.3
team12_A2_filter_3_01,team12_A1,team12_A2_filter_3_01,29,10,empty-2x3,0.3
team12_A1,team12_A2_filter_3_01,team12_A2_filter_3_01,9,28,empty-2x3,0.3
team12_A2_filter_3_01,team12_A1,team12_A2_filter_3_01,33,10,empty-2x3,0.3
team12_A1,team12_A2_filter_3_01,team12_A2_filter_3_01,7,35,empty-2x3,0.3
team12_A2_filter_3_02,greedy_player,team12_A2_filter_3_02,26,11,empty-2x3,0.3
greedy_player,team12_A2_filter_3_02,team12_A2_filter_3_02,8,27,empty-2x3,0.3
team12_A2_filter_3_02,greedy_player,team12_A2_filter_3_02,29,8,empty-2x3,0.3
greedy_player,team12_A2_filter_3_02,team12_A2_filter_3_02,7,30,empty-2x3,0.3
team12_A2_filter_3_02,greedy_player,team12_A2_filter_3_02,29,10,empty-2x3,0.3
greedy_player,team12_A2_filter_3_02,team12_A2_filter_3_02,10,25,empty-2x3,0.3
team12_A2_filter_3_02,team12_A1,team12_A1,8,27,empty-2x3,0.3
team12_A1,team12_A2_filter_3_02,team12_A2_filter_3_02,8,33,empty-2x3,0.3
team12_A2_filter_3_02,team12_A1,team12_A2_filter_3_02,29,9,empty-2x3,0.3
