player1,player2,winner,score1,score2,board,time
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,24,4,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,3,26,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,18,9,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,greedy_player,14,11,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,20,5,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,greedy_player,17,8,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,21,8,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,7,22,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,21,8,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,9,18,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,21,8,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,9,20,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,21,4,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,greedy_player,15,10,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,greedy_player,8,18,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,5,23,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,17,8,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,5,20,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,21,5,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,6,24,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,greedy_player,8,17,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,greedy_player,16,9,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,20,5,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,5,23,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A1,9,20,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,4,28,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,24,5,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,6,24,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,21,8,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,6,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,17,8,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,5,20,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,24,4,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,22,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,20,5,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,12,13,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,23,5,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,5,20,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,21,7,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,4,21,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,18,9,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,5,20,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A1,7,22,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A1,20,10,empty-2x3,0.3
